Date,STORAGE , ,,RESCHG , ,,OUTFLOW , ,,PPTINC , ,,
 ,AF, ,AF, ,CFS, ,INCHES, ,
08/27/2011,255099,,--,,623,,0.00,,
08/28/2011,254395,,--,,525,,0.00,,
08/29/2011,253692,,--,,532,,0.00,,
08/30/2011,252462,,--,,688,,0.00,,
08/31/2011,251407,,--,,665,,0.00,,
09/01/2011,250545,,--,,580,,0.00,,
09/02/2011,249859,,--,,689,,0.00,,
09/03/2011,248658,,--,,694,,0.00,,
09/04/2011,247800,,--,,524,,0.00,,
09/05/2011,246771,,--,,503,,0.00,,
09/06/2011,246428,,--,,137,,0.00,,
09/07/2011,246428,,--,,16,,0.00,,
09/08/2011,246256,,--,,17,,0.00,,
09/09/2011,246256,,--,,17,,0.00,,
09/10/2011,246256,,--,,17,,0.00,,
09/11/2011,246256,,--,,17,,0.22,,
09/12/2011,246428,,--,,18,,0.25,,
09/13/2011,246599,,--,,18,,0.00,,
09/14/2011,246942,,--,,17,,0.23,,
09/15/2011,247114,,--,,18,,0.00,,
09/16/2011,247457,,--,,18,,0.00,,
09/17/2011,247628,,--,,17,,0.00,,
09/18/2011,247457,,--,,82,,0.00,,
09/19/2011,247114,,--,,239,,0.00,,
09/20/2011,246771,,--,,239,,0.00,,
09/21/2011,246256,,--,,181,,0.00,,
09/22/2011,246085,,--,,128,,0.00,,
09/23/2011,245913,,--,,123,,0.00,,
09/24/2011,246085,,--,,41,,0.00,,
09/25/2011,259913,,--,,43,,0.00,,
09/26/2011,245913,,--,,24,,0.00,,
09/27/2011,245570,,--,,52,,0.00,,
09/28/2011,245741,,--,,66,,0.00,,
09/29/2011,245570,,--,,130,,0.00,,
09/30/2011,245741,,--,,130,,0.00,,
10/01/2011,245741,,--,,124,,0.00,,
10/02/2011,246085,,--,,26,,0.00,,
10/03/2011,246085,,--,,112,,0.00,,
10/04/2011,246428,,--,,6,,0.00,,
10/05/2011,247285,,--,,7,,2.35,,
10/06/2011,248143,,--,,14,,0.34,,
10/07/2011,248829,,--,,16,,0.10,,
10/08/2011,249516,,--,,17,,0.00,,
10/09/2011,250202,,--,,16,,0.00,,
10/10/2011,250888,,--,,15,,0.00,,
10/11/2011,252637,,--,,15,,0.33,,
10/12/2011,254044,,--,,15,,0.00,,
10/13/2011,254747,,--,,15,,0.00,,
10/14/2011,255450,,--,,16,,0.00,,
10/15/2011,256153,,--,,15,,0.00,,
10/16/2011,256505,,--,,16,,0.00,,
10/17/2011,256857,,--,,15,,0.00,,
10/18/2011,257384,,--,,15,,0.00,,
10/19/2011,257560,,--,,16,,0.00,,
10/20/2011,257911,,--,,13,,0.00,,
10/21/2011,258263,,--,,41,,0.00,,
10/22/2011,258439,,--,,13,,0.00,,
10/23/2011,258615,,--,,13,,0.00,,
10/24/2011,258966,,--,,32,,0.00,,
10/25/2011,258615,,--,,12,,0.00,,
10/26/2011,258615,,--,,193,,0.00,,
10/27/2011,258263,,--,,198,,0.00,,
10/28/2011,--,,--,,--,,--,,
10/29/2011,--,,--,,--,,--,,
10/30/2011,--,,--,,--,,--,,
10/31/2011,257736,,--,,148,,0.00,,
11/01/2011,257208,,--,,193,,0.00,,
11/02/2011,257681,,--,,276,,0.00,,
11/03/2011,256153,,--,,281,,0.00,,
11/04/2011,255626,,--,,276,,0.51,,
11/05/2011,255274,,--,,272,,0.07,,
11/06/2011,254747,,--,,240,,0.50,,
11/07/2011,254395,,--,,237,,0.00,,
11/08/2011,254044,,--,,465,,0.00,,
11/09/2011,253516,,--,,285,,0.00,,
11/10/2011,252989,,--,,294,,0.00,,
11/11/2011,252462,,--,,280,,0.00,,
11/12/2011,252286,,--,,233,,0.24,,
11/13/2011,251934,,--,,166,,0.00,,
11/14/2011,251934,,--,,35,,0.00,,
11/15/2011,251758,,--,,82,,0.00,,
11/16/2011,251758,,--,,92,,0.00,,
11/17/2011,251758,,--,,78,,0.00,,
11/18/2011,251758,,--,,69,,0.00,,
11/19/2011,251583,,--,,63,,0.01,,
11/20/2011,251583,,--,,42,,0.16,,
11/21/2011,251231,,--,,61,,0.22,,
11/22/2011,251231,,--,,100,,0.00,,
11/23/2011,251407,,--,,110,,0.00,,
11/24/2011,251231,,--,,133,,0.00,,
11/25/2011,251059,,--,,182,,0.00,,
11/26/2011,250716,,--,,162,,0.00,,
11/27/2011,250545,,--,,194,,0.00,,
11/28/2011,250030,,--,,253,,0.00,,
11/29/2011,249516,,--,,293,,0.00,,
11/30/2011,249172,,--,,195,,0.00,,
12/01/2011,248658,,--,,268,,0.00,,
12/02/2011,248143,,--,,268,,0.00,,
12/03/2011,--,,--,,--,,--,,
12/04/2011,247285,,--,,241,,0.00,,
12/05/2011,247114,,--,,200,,0.00,,
12/06/2011,246428,,--,,391,,0.00,,
12/07/2011,245570,,--,,365,,0.00,,
12/08/2011,244884,,--,,370,,0.00,,
12/09/2011,244369,,--,,314,,0.00,,
12/10/2011,244026,,--,,117,,0.00,,
12/11/2011,244026,,--,,54,,0.00,,
12/12/2011,243854,,--,,109,,0.00,,
12/13/2011,243511,,--,,112,,0.00,,
12/14/2011,243340,,--,,112,,0.00,,
12/15/2011,243168,,--,,104,,0.00,,
12/16/2011,243168,,--,,16,,0.00,,
12/17/2011,242997,,--,,16,,0.00,,
12/18/2011,242997,,--,,16,,0.00,,
12/19/2011,242997,,--,,16,,0.00,,
12/20/2011,242825,,--,,95,,0.00,,
12/21/2011,242654,,--,,102,,0.00,,
12/22/2011,--,,--,,--,,--,,
12/23/2011,242482,,--,,28,,0.00,,
12/24/2011,242482,,--,,15,,0.00,,
12/25/2011,242482,,--,,42,,0.00,,
12/26/2011,242482,,--,,41,,0.00,,
12/27/2011,242482,,--,,14,,0.00,,
12/28/2011,242310,,--,,7,,0.00,,
12/29/2011,242310,,--,,6,,0.00,,
12/30/2011,242482,,--,,6,,0.00,,
12/31/2011,242310,,--,,6,,0.00,,
01/01/2012,242482,,--,,6,,0.00,,
01/02/2012,242482,,--,,6,,0.00,,
01/03/2012,242310,,--,,6,,0.00,,
01/04/2012,242482,,--,,6,,0.00,,
01/05/2012,242482,,--,,6,,0.00,,
01/06/2012,242482,,--,,6,,0.00,,
01/07/2012,242482,,--,,6,,0.00,,
01/08/2012,242310,,--,,6,,0.00,,
01/09/2012,242310,,--,,6,,0.00,,
01/10/2012,--,,--,,--,,--,,
01/11/2012,242482,,--,,6,,0.00,,
01/12/2012,242310,,--,,6,,0.00,,
01/13/2012,242310,,--,,6,,0.00,,
01/14/2012,242310,,--,,7,,0.00,,
01/15/2012,242310,,--,,6,,0.00,,
01/16/2012,242310,,--,,6,,0.00,,
01/17/2012,242310,,--,,6,,0.00,,
01/18/2012,242310,,--,,6,,0.00,,
01/19/2012,242310,,--,,6,,0.00,,
01/20/2012,242310,,--,,6,,0.04,,
01/21/2012,247628,,--,,10,,6.33,,
01/22/2012,249001,,--,,10,,0.58,,
01/23/2012,249859,,--,,8,,1.69,,
01/24/2012,250373,,--,,8,,0.90,,
01/25/2012,250716,,--,,8,,0.00,,
01/26/2012,251231,,--,,8,,0.00,,
01/27/2012,251758,,--,,7,,0.00,,
01/28/2012,252110,,--,,7,,0.00,,
01/29/2012,252462,,--,,7,,0.00,,
01/30/2012,252813,,--,,7,,0.00,,
01/31/2012,253165,,--,,7,,0.00,,
02/01/2012,253341,,--,,73,,0.00,,
02/02/2012,253516,,--,,97,,0.00,,
02/03/2012,253516,,--,,68,,0.00,,
02/04/2012,253692,,--,,46,,0.00,,
02/05/2012,253692,,--,,36,,0.00,,
02/06/2012,253692,,--,,102,,0.00,,
02/07/2012,253692,,--,,120,,0.00,,
02/08/2012,253692,,--,,55,,0.15,,
02/09/2012,253692,,--,,58,,0.00,,
02/10/2012,253868,,--,,74,,0.00,,
02/11/2012,254044,,--,,22,,0.00,,
02/12/2012,254220,,--,,17,,0.20,,
02/13/2012,254395,,--,,41,,0.96,,
02/14/2012,254571,,--,,63,,0.08,,
02/15/2012,254923,,--,,59,,0.55,,
02/16/2012,254923,,--,,65,,0.00,,
02/17/2012,255099,,--,,64,,0.00,,
02/18/2012,255274,,--,,34,,0.00,,
02/19/2012,255274,,--,,86,,0.00,,
02/20/2012,255274,,--,,107,,0.00,,
02/21/2012,255099,,--,,130,,0.00,,
02/22/2012,255099,,--,,225,,0.00,,
02/23/2012,255571,,--,,223,,0.00,,
02/24/2012,254395,,--,,215,,0.00,,
02/25/2012,254220,,--,,201,,0.00,,
02/26/2012,254395,,--,,98,,0.00,,
02/27/2012,254395,,--,,134,,0.01,,
02/28/2012,253868,,--,,247,,0.08,,
02/29/2012,253692,,--,,225,,0.65,,
03/01/2012,253516,,--,,303,,0.85,,
03/02/2012,252989,,--,,380,,0.14,,
03/03/2012,252637,,--,,337,,0.00,,
03/04/2012,252462,,--,,290,,0.00,,
03/05/2012,252286,,--,,371,,0.00,,
03/06/2012,252110,,--,,315,,0.10,,
03/07/2012,251934,,--,,301,,0.00,,
03/08/2012,251583,,--,,376,,0.00,,
03/09/2012,251059,,--,,341,,0.00,,
03/10/2012,251059,,--,,281,,0.00,,
03/11/2012,250888,,--,,261,,0.00,,
03/12/2012,250373,,--,,379,,0.00,,
03/13/2012,250202,,--,,255,,0.00,,
03/14/2012,250030,,--,,237,,0.13,,
03/15/2012,250202,,--,,258,,0.30,,
03/16/2012,250202,,--,,347,,0.07,,
03/17/2012,251059,,--,,428,,2.67,,
03/18/2012,251583,,--,,368,,1.09,,
03/19/2012,251407,,--,,365,,0.49,,
03/20/2012,250888,,--,,477,,0.00,,
03/21/2012,250888,,--,,460,,0.00,,
03/22/2012,251231,,--,,468,,0.00,,
03/23/2012,251758,,--,,456,,0.00,,
03/24/2012,251934,,--,,435,,0.00,,
03/25/2012,252110,,--,,379,,0.12,,
03/26/2012,252286,,--,,397,,0.71,,
03/27/2012,252286,,--,,449,,0.03,,
03/28/2012,252110,,--,,484,,0.52,,
03/29/2012,252110,,--,,459,,0.00,,
03/30/2012,251758,,--,,434,,0.00,,
03/31/2012,252110,,--,,448,,0.00,,
04/01/2012,252813,,--,,375,,1.18,,
04/02/2012,252813,,--,,419,,0.01,,
04/03/2012,252637,,--,,487,,0.00,,
04/04/2012,252462,,--,,511,,0.00,,
04/05/2012,252813,,--,,481,,0.00,,
04/06/2012,251934,,--,,488,,0.00,,
04/07/2012,251407,,--,,483,,0.00,,
04/08/2012,250888,,--,,488,,0.00,,
04/09/2012,250545,,--,,488,,0.00,,
04/10/2012,250373,,--,,487,,0.00,,
04/11/2012,250202,,--,,489,,0.40,,
04/12/2012,250202,,--,,486,,0.74,,
04/13/2012,249172,,--,,486,,1.68,,
04/14/2012,248315,,--,,997,,0.42,,
04/15/2012,247285,,--,,983,,0.00,,
04/16/2012,246599,,--,,966,,0.00,,
04/17/2012,246428,,--,,959,,0.00,,
04/18/2012,246599,,--,,944,,0.00,,
04/19/2012,246771,,--,,991,,0.00,,
04/20/2012,247285,,--,,961,,0.00,,
04/21/2012,250716,,--,,940,,0.00,,
04/22/2012,250716,,--,,971,,0.00,,
04/23/2012,252813,,--,,986,,0.00,,
04/24/2012,255274,,--,,965,,0.00,,
04/25/2012,257736,,--,,974,,0.00,,
04/26/2012,261076,,--,,993,,1.23,,
04/27/2012,264768,,--,,986,,0.39,,
04/28/2012,265119,,--,,986,,0.00,,
04/29/2012,265295,,--,,995,,0.00,,
04/30/2012,265822,,--,,979,,0.00,,
05/01/2012,266350,,--,,979,,0.00,,
05/02/2012,267053,,--,,994,,0.00,,
05/03/2012,267405,,--,,991,,0.00,,
05/04/2012,267580,,--,,992,,0.00,,
05/05/2012,267580,,--,,993,,0.00,,
05/06/2012,267405,,--,,993,,0.00,,
05/07/2012,267405,,--,,1005,,0.00,,
05/08/2012,267229,,--,,991,,0.00,,
05/09/2012,267229,,--,,955,,0.00,,
05/10/2012,267580,,--,,956,,0.00,,
05/11/2012,267932,,--,,964,,0.00,,
05/12/2012,267932,,--,,952,,0.00,,
05/13/2012,268108,,--,,951,,0.00,,
05/14/2012,268284,,--,,955,,0.00,,
05/15/2012,268459,,--,,949,,0.00,,
05/16/2012,268635,,--,,851,,0.00,,
05/17/2012,269355,,--,,808,,0.00,,
05/18/2012,269899,,--,,748,,0.00,,
05/19/2012,270262,,--,,490,,0.00,,
05/20/2012,270443,,--,,627,,0.00,,
05/21/2012,270806,,--,,517,,0.00,,
05/22/2012,271169,,--,,504,,0.00,,
05/23/2012,271350,,--,,523,,0.00,,
05/24/2012,270625,,--,,813,,0.00,,
05/25/2012,269718,,--,,846,,0.00,,
05/26/2012,269174,,--,,735,,0.16,,
05/27/2012,269174,,--,,446,,0.08,,
05/28/2012,269174,,--,,318,,0.00,,
05/29/2012,269355,,--,,318,,0.00,,
05/30/2012,269355,,--,,371,,0.00,,
05/31/2012,269355,,--,,381,,0.00,,
06/01/2012,269536,,--,,406,,0.00,,
06/02/2012,269718,,--,,375,,0.00,,
06/03/2012,270080,,--,,267,,0.00,,
06/04/2012,270625,,--,,200,,0.00,,
06/05/2012,270806,,--,,283,,0.95,,
06/06/2012,270443,,--,,660,,0.00,,
06/07/2012,270625,,--,,421,,0.00,,
06/08/2012,--,,--,,--,,--,,
06/09/2012,--,,--,,--,,--,,
06/10/2012,--,,--,,--,,--,,
06/11/2012,268992,,--,,170,,0.00,,
06/12/2012,268992,,--,,188,,0.00,,
06/13/2012,268992,,--,,182,,0.00,,
06/14/2012,268992,,--,,177,,0.00,,
06/15/2012,268992,,--,,193,,0.00,,
06/16/2012,268635,,--,,202,,0.00,,
06/17/2012,268284,,--,,200,,0.00,,
06/18/2012,268932,,--,,196,,0.00,,
06/19/2012,267756,,--,,187,,0.00,,
06/20/2012,267932,,--,,97,,0.00,,
06/21/2012,268108,,--,,32,,0.00,,
06/22/2012,267932,,--,,195,,0.00,,
06/23/2012,267932,,--,,186,,0.00,,
06/24/2012,267756,,--,,187,,0.00,,
06/25/2012,267580,,--,,191,,0.00,,
06/26/2012,267405,,--,,179,,0.00,,
06/27/2012,--,,--,,--,,--,,
06/28/2012,267229,,--,,184,,0.00,,
06/29/2012,267053,,--,,175,,0.00,,
06/30/2012,267053,,--,,184,,0.00,,
07/01/2012,266877,,--,,189,,0.00,,
07/02/2012,266526,,--,,186,,0.00,,
07/03/2012,265998,,--,,195,,0.00,,
07/04/2012,266647,,--,,189,,0.00,,
07/05/2012,265119,,--,,194,,0.00,,
07/06/2012,265449,,--,,188,,0.00,,
07/07/2012,264788,,--,,192,,0.00,,
07/08/2012,264240,,--,,186,,0.00,,
07/09/2012,263889,,--,,184,,0.00,,
07/10/2012,263361,,--,,187,,0.00,,
07/11/2012,262834,,--,,189,,0.00,,
07/12/2012,262482,,--,,183,,0.00,,
07/13/2012,262306,,--,,194,,0.00,,
07/14/2012,261779,,--,,193,,0.00,,
07/15/2012,261427,,--,,201,,0.00,,
07/16/2012,260900,,--,,196,,0.00,,
07/17/2012,260373,,--,,189,,0.00,,
07/18/2012,260197,,--,,150,,0.00,,
07/19/2012,260021,,--,,65,,0.00,,
07/20/2012,259669,,--,,189,,0.06,,
07/21/2012,259318,,--,,191,,0.00,,
07/22/2012,258790,,--,,193,,0.00,,
07/23/2012,258263,,--,,188,,0.00,,
07/24/2012,257911,,--,,185,,0.00,,
07/25/2012,257560,,--,,188,,0.00,,
07/26/2012,257032,,--,,192,,0.00,,
07/27/2012,256681,,--,,191,,0.00,,
07/28/2012,256329,,--,,187,,0.00,,
07/29/2012,255978,,--,,186,,0.00,,
07/30/2012,255450,,--,,190,,0.00,,
07/31/2012,254747,,--,,270,,0.00,,
08/01/2012,254571,,--,,113,,0.00,,
08/02/2012,254395,,--,,43,,0.00,,
08/03/2012,254220,,--,,108,,0.00,,
08/04/2012,253868,,--,,125,,0.00,,
08/05/2012,253516,,--,,152,,0.01,,
08/06/2012,253165,,--,,158,,0.00,,
08/07/2012,252637,,--,,146,,0.00,,
08/08/2012,252462,,--,,150,,0.00,,
08/09/2012,252110,,--,,149,,0.00,,
08/10/2012,251758,,--,,148,,0.00,,
08/11/2012,251407,,--,,154,,0.00,,
08/12/2012,251059,,--,,167,,0.00,,
08/13/2012,250716,,--,,140,,0.00,,
08/14/2012,250373,,--,,171,,0.00,,
08/15/2012,250202,,--,,108,,0.04,,
08/16/2012,249859,,--,,65,,0.00,,
08/17/2012,249516,,--,,146,,0.00,,
08/18/2012,249172,,--,,174,,0.10,,
08/19/2012,248829,,--,,147,,0.05,,
08/20/2012,248486,,--,,147,,0.00,,
08/21/2012,248143,,--,,181,,0.00,,
08/22/2012,247800,,--,,190,,0.00,,
08/23/2012,247285,,--,,185,,0.00,,
08/24/2012,246942,,--,,180,,0.00,,
08/25/2012,246428,,--,,191,,0.00,,
08/26/2012,246085,,--,,145,,0.00,,
08/27/2012,245741,,--,,149,,0.00,,
08/28/2012,245227,,--,,184,,0.00,,
08/29/2012,245227,,--,,144,,0.00,,
08/30/2012,244712,,--,,65,,0.00,,
08/31/2012,244369,,--,,185,,0.00,,
09/01/2012,244026,,--,,183,,0.00,,
09/02/2012,243683,,--,,156,,0.00,,
09/03/2012,243340,,--,,151,,0.00,,
09/04/2012,242997,,--,,108,,0.00,,
09/05/2012,242997,,--,,66,,0.00,,
09/06/2012,242654,,--,,64,,0.09,,
09/07/2012,242482,,--,,66,,0.00,,
09/08/2012,242310,,--,,64,,0.00,,
09/09/2012,242139,,--,,25,,0.00,,
09/10/2012,241967,,--,,96,,0.00,,
09/11/2012,241796,,--,,65,,0.02,,
09/12/2012,241796,,--,,64,,0.00,,
09/13/2012,241453,,--,,63,,0.00,,
09/14/2012,241281,,--,,64,,0.00,,
09/15/2012,241110,,--,,61,,0.00,,
09/16/2012,241110,,--,,56,,0.00,,
09/17/2012,240766,,--,,109,,0.00,,
09/18/2012,240595,,--,,67,,0.00,,
09/19/2012,240595,,--,,93,,0.00,,
09/20/2012,240423,,--,,104,,0.00,,
09/21/2012,239909,,--,,117,,0.00,,
09/22/2012,239737,,--,,112,,0.00,,
09/23/2012,239394,,--,,63,,0.00,,
09/24/2012,239394,,--,,106,,0.00,,
09/25/2012,239051,,--,,74,,0.00,,
09/26/2012,238708,,--,,102,,0.00,,
09/27/2012,238708,,--,,105,,0.00,,
09/28/2012,238365,,--,,104,,0.00,,
09/29/2012,238022,,--,,104,,0.00,,
09/30/2012,238022,,--,,29,,0.00,,
10/01/2012,237679,,--,,131,,0.00,,
10/02/2012,237335,,--,,152,,0.00,,
10/03/2012,236992,,--,,123,,0.00,,
10/04/2012,236821,,--,,101,,0.00,,
10/05/2012,236478,,--,,97,,0.00,,
10/06/2012,236306,,--,,83,,0.00,,
10/07/2012,236306,,--,,15,,0.00,,
10/08/2012,236135,,--,,68,,0.00,,
10/09/2012,235963,,--,,32,,0.00,,
10/10/2012,235792,,--,,107,,0.00,,
10/11/2012,235620,,--,,107,,0.00,,
10/12/2012,235448,,--,,103,,0.06,,
10/13/2012,235105,,--,,106,,0.01,,
10/14/2012,234934,,--,,57,,0.00,,
10/15/2012,234591,,--,,123,,0.00,,
10/16/2012,234419,,--,,114,,0.00,,
10/17/2012,234076,,--,,119,,0.00,,
10/18/2012,233909,,--,,109,,0.00,,
10/19/2012,233575,,--,,114,,0.00,,
10/20/2012,233241,,--,,110,,0.00,,
10/21/2012,233241,,--,,51,,0.00,,
10/22/2012,232907,,--,,116,,0.18,,
10/23/2012,232907,,--,,114,,1.16,,
10/24/2012,232740,,--,,111,,0.05,,
10/25/2012,232573,,--,,114,,0.01,,
10/26/2012,232238,,--,,113,,0.00,,
10/27/2012,232071,,--,,121,,0.00,,
10/28/2012,232238,,--,,21,,0.00,,
10/29/2012,232071,,--,,114,,0.00,,
10/30/2012,231737,,--,,133,,0.00,,
10/31/2012,231403,,--,,146,,0.00,,
11/01/2012,231069,,--,,161,,0.00,,
11/02/2012,230902,,--,,122,,0.00,,
11/03/2012,230563,,--,,115,,0.00,,
11/04/2012,230401,,--,,124,,0.00,,
11/05/2012,230067,,--,,121,,0.00,,
11/06/2012,229733,,--,,128,,0.00,,
11/07/2012,229566,,--,,136,,0.00,,
11/08/2012,229232,,--,,124,,0.01,,
11/09/2012,229065,,--,,129,,0.32,,
11/10/2012,228897,,--,,116,,0.35,,
11/11/2012,228730,,--,,66,,0.00,,
11/12/2012,228730,,--,,104,,0.00,,
11/13/2012,228563,,--,,128,,0.00,,
11/14/2012,228229,,--,,121,,0.00,,
11/15/2012,228396,,--,,120,,0.00,,
11/16/2012,228563,,--,,130,,0.07,,
11/17/2012,229232,,--,,129,,1.16,,
11/18/2012,231570,,--,,126,,2.35,,
11/19/2012,232907,,--,,17,,0.28,,
11/20/2012,233408,,--,,9,,0.00,,
11/21/2012,234248,,--,,7,,0.18,,
11/22/2012,235277,,--,,7,,0.11,,
11/23/2012,236135,,--,,7,,0.00,,
11/24/2012,236821,,--,,7,,0.00,,
11/25/2012,237335,,--,,7,,0.00,,
11/26/2012,237850,,--,,7,,0.00,,
11/27/2012,238365,,--,,7,,0.00,,
11/28/2012,238536,,--,,57,,0.00,,
11/29/2012,239223,,--,,132,,1.15,,
11/30/2012,240595,,--,,101,,1.78,,
12/01/2012,243168,,--,,239,,2.30,,
12/02/2012,245055,,--,,911,,1.53,,
12/03/2012,253692,,--,,546,,2.83,,
12/04/2012,254923,,--,,370,,0.00,,
12/05/2012,255802,,--,,173,,0.19,,
12/06/2012,258439,,--,,129,,0.45,,
12/07/2012,259142,,--,,265,,0.00,,
12/08/2012,259494,,--,,320,,0.00,,
12/09/2012,259494,,--,,294,,0.00,,
12/10/2012,259318,,--,,326,,0.00,,
12/11/2012,258966,,--,,366,,0.00,,
12/12/2012,258790,,--,,355,,0.55,,
12/13/2012,258439,,--,,429,,0.73,,
12/14/2012,258087,,--,,473,,0.00,,
12/15/2012,257560,,--,,496,,0.07,,
12/16/2012,256857,,--,,496,,0.01,,
12/17/2012,256329,,--,,496,,0.54,,
12/18/2012,256505,,--,,498,,1.93,,
12/19/2012,255978,,--,,484,,0.04,,
12/20/2012,255626,,--,,450,,0.00,,
12/21/2012,255099,,--,,467,,0.00,,
12/22/2012,254220,,--,,678,,1.54,,
12/23/2012,253341,,--,,720,,1.71,,
12/24/2012,252637,,--,,722,,2.73,,
12/25/2012,251583,,--,,742,,0.00,,
12/26/2012,250716,,--,,742,,1.58,,
12/27/2012,250202,,--,,499,,0.32,,
12/28/2012,249687,,--,,479,,0.00,,
12/29/2012,249001,,--,,496,,0.01,,
12/30/2012,248486,,--,,475,,0.00,,
12/31/2012,247800,,--,,473,,0.00,,
01/01/2013,247114,,--,,469,,0.00,,
01/02/2013,246428,,--,,465,,0.00,,
01/03/2013,246085,,--,,409,,0.00,,
01/04/2013,245570,,--,,353,,0.00,,
01/05/2013,245570,,--,,337,,0.00,,
01/06/2013,245398,,--,,284,,0.02,,
01/07/2013,245055,,--,,308,,0.03,,
01/08/2013,244884,,--,,370,,0.00,,
01/09/2013,244712,,--,,384,,0.00,,
01/10/2013,244884,,--,,393,,0.27,,
01/11/2013,244712,,--,,390,,0.00,,
01/12/2013,244541,,--,,375,,0.00,,
01/13/2013,244541,,--,,307,,0.00,,
01/14/2013,244541,,--,,317,,0.00,,
01/15/2013,244197,,--,,383,,0.00,,
01/16/2013,244026,,--,,383,,0.00,,
01/17/2013,243854,,--,,386,,0.00,,
01/18/2013,243854,,--,,387,,0.00,,
01/19/2013,243683,,--,,381,,0.00,,
01/20/2013,243854,,--,,322,,0.00,,
01/21/2013,243854,,--,,324,,0.00,,
01/22/2013,243854,,--,,339,,0.00,,
01/23/2013,243854,,--,,392,,0.00,,
01/24/2013,243854,,--,,390,,0.16,,
01/25/2013,244197,,--,,393,,0.47,,
01/26/2013,244541,,--,,378,,0.01,,
01/27/2013,244712,,--,,310,,0.05,,
01/28/2013,244712,,--,,313,,0.00,,
01/29/2013,244369,,--,,377,,0.00,,
01/30/2013,244026,,--,,370,,0.00,,
01/31/2013,243854,,--,,370,,0.00,,
02/01/2013,243340,,--,,401,,0.00,,
02/02/2013,243340,,--,,405,,0.00,,
02/03/2013,243168,,--,,421,,0.00,,
02/04/2013,243168,,--,,414,,0.00,,
02/05/2013,242997,,--,,417,,0.00,,
02/06/2013,242997,,--,,407,,0.00,,
02/07/2013,242997,,--,,370,,0.00,,
02/08/2013,242825,,--,,398,,0.27,,
02/09/2013,242310,,--,,406,,0.00,,
02/10/2013,242310,,--,,283,,0.00,,
02/11/2013,242310,,--,,296,,0.00,,
02/12/2013,242139,,--,,395,,0.00,,
02/13/2013,242139,,--,,343,,0.00,,
02/14/2013,241796,,--,,406,,0.00,,
02/15/2013,241796,,--,,315,,0.00,,
02/16/2013,241624,,--,,418,,0.00,,
02/17/2013,241624,,--,,327,,0.00,,
02/18/2013,241624,,--,,357,,0.00,,
02/19/2013,241624,,--,,310,,0.02,,
02/20/2013,241453,,--,,339,,0.32,,
02/21/2013,241453,,--,,357,,0.00,,
02/22/2013,241281,,--,,381,,0.00,,
02/23/2013,241110,,--,,337,,0.02,,
02/24/2013,240938,,--,,276,,0.00,,
02/25/2013,241110,,--,,285,,0.00,,
02/26/2013,241110,,--,,288,,0.00,,
02/27/2013,240423,,--,,469,,0.00,,
02/28/2013,240252,,--,,319,,0.00,,
03/01/2013,240423,,--,,285,,0.00,,
03/02/2013,240595,,--,,266,,0.00,,
03/03/2013,241281,,--,,206,,0.00,,
03/04/2013,241796,,--,,214,,0.32,,
03/05/2013,241139,,--,,255,,0.00,,
03/06/2013,242482,,--,,253,,0.48,,
03/07/2013,242997,,--,,131,,0.60,,
03/08/2013,243340,,--,,228,,0.11,,
03/09/2013,243683,,--,,202,,0.00,,
03/10/2013,244026,,--,,267,,0.00,,
03/11/2013,243854,,--,,475,,0.00,,
03/12/2013,243854,,--,,484,,0.00,,
03/13/2013,244197,,--,,476,,0.00,,
03/14/2013,244541,,--,,473,,0.00,,
03/15/2013,244712,,--,,635,,0.00,,
03/16/2013,244197,,--,,922,,0.00,,
03/17/2013,244026,,--,,680,,0.00,,
03/18/2013,243168,,--,,970,,0.00,,
03/19/2013,243310,,--,,963,,0.00,,
03/20/2013,241796,,--,,959,,0.00,,
03/21/2013,241624,,--,,901,,0.10,,
03/22/2013,240766,,--,,933,,0.00,,
03/23/2013,239909,,--,,937,,0.00,,
03/24/2013,239223,,--,,905,,0.00,,
03/25/2013,238536,,--,,906,,0.00,,
03/26/2013,237850,,--,,943,,0.00,,
03/27/2013,236992,,--,,872,,0.01,,
03/28/2013,236649,,--,,712,,0.12,,
03/29/2013,236649,,--,,717,,0.07,,
03/30/2013,236478,,--,,706,,0.00,,
03/31/2013,237164,,--,,692,,0.86,,
04/01/2013,237850,,--,,598,,0.36,,
04/02/2013,238022,,--,,568,,0.06,,
04/03/2013,238193,,--,,629,,0.00,,
04/04/2013,238536,,--,,595,,0.06,,
04/05/2013,239394,,--,,597,,0.22,,
04/06/2013,239566,,--,,605,,0.00,,
04/07/2013,239909,,--,,604,,0.00,,
04/08/2013,240423,,--,,600,,0.56,,
04/09/2013,240423,,--,,706,,0.00,,
04/10/2013,239909,,--,,798,,0.00,,
04/11/2013,239737,,--,,801,,0.00,,
04/12/2013,240080,,--,,743,,0.00,,
04/13/2013,241110,,--,,692,,0.00,,
04/14/2013,242310,,--,,603,,0.00,,
04/15/2013,243683,,--,,470,,0.00,,
04/16/2013,243854,,--,,727,,0.04,,
04/17/2013,243854,,--,,727,,0.04,,
04/18/2013,242825,,--,,819,,0.00,,
04/19/2013,242482,,--,,798,,0.00,,
04/20/2013,242482,,--,,801,,0.00,,
04/21/2013,242825,,--,,789,,0.00,,
04/22/2013,243854,,--,,665,,0.00,,
04/23/2013,244884,,--,,918,,0.00,,
